name,createdAt,primaryLanguage,stargazers,pullRequests,releases,updatedAt,total_issues,closed_issues,issue_closure_ratio,age,last_update
freeCodeCamp,2014-12-24T17:49:19Z,TypeScript,399484,22854,0,2024-08-22T23:38:01Z,18191,18009,0.9899950524984883,10,0
free-programming-books,2013-10-11T06:50:37Z,Unknown,331962,6482,0,2024-08-23T00:22:44Z,1092,1066,0.9761904761904762,11,0
awesome,2014-07-11T13:42:37Z,Unknown,320441,651,0,2024-08-23T00:32:39Z,340,327,0.961764705882353,10,0
public-apis,2016-03-20T23:49:42Z,Python,310490,1872,0,2024-08-23T00:35:22Z,599,587,0.9799666110183639,8,0
coding-interview-university,2016-06-06T02:34:12Z,Unknown,302839,411,0,2024-08-23T00:35:22Z,438,394,0.8995433789954338,8,0
build-your-own-x,2018-05-09T12:03:18Z,Unknown,296179,139,0,2024-08-23T00:30:10Z,663,481,0.7254901960784313,6,0
developer-roadmap,2017-03-15T13:45:52Z,TypeScript,288395,2602,1,2024-08-23T00:35:26Z,2172,2130,0.9806629834254144,7,0
996.ICU,2019-03-26T07:31:14Z,Unknown,269625,1066,0,2024-08-22T23:38:09Z,0,0,0.0,5,0
system-design-primer,2017-02-26T16:15:28Z,Python,267660,198,0,2024-08-23T00:28:09Z,295,84,0.2847457627118644,7,0
react,2013-05-24T16:15:54Z,JavaScript,226548,10688,101,2024-08-23T00:23:44Z,13096,12427,0.9489156994502138,11,0
awesome-python,2014-06-27T21:00:06Z,Python,216442,543,0,2024-08-23T00:32:40Z,0,0,0.0,10,0
vue,2013-07-29T03:24:51Z,TypeScript,207595,1135,249,2024-08-22T21:22:06Z,10015,9660,0.964553170244633,11,0
project-based-learning,2017-04-12T05:07:46Z,Unknown,193169,182,0,2024-08-23T00:27:46Z,160,69,0.43125,7,0
awesome-selfhosted,2015-06-01T02:33:17Z,Unknown,191743,2392,1,2024-08-23T00:32:41Z,804,804,1.0,9,0
javascript-algorithms,2018-03-24T07:47:04Z,JavaScript,186375,299,0,2024-08-23T00:28:24Z,351,223,0.6353276353276354,6,0
tensorflow,2015-11-07T01:19:20Z,C++,184824,22398,208,2024-08-23T00:30:45Z,39655,37879,0.9552137183205144,9,0
Python,2016-07-16T09:44:01Z,Python,183466,2797,0,2024-08-23T00:03:03Z,1457,1430,0.9814687714481812,8,0
You-Dont-Know-JS,2013-11-16T02:37:24Z,Unknown,178670,367,0,2024-08-22T23:47:54Z,925,846,0.9145945945945946,11,0
linux,2011-09-04T22:48:12Z,C,176717,10,0,2024-08-22T23:50:39Z,0,0,0.0,13,0
CS-Notes,2018-02-13T14:56:24Z,Unknown,174355,374,0,2024-08-23T00:32:28Z,578,446,0.7716262975778547,6,0
ohmyzsh,2009-08-28T18:15:37Z,Shell,171882,3188,0,2024-08-22T23:50:03Z,4795,4677,0.9753910323253389,15,0
bootstrap,2011-07-29T21:19:00Z,JavaScript,169834,8779,89,2024-08-22T22:17:50Z,22467,22017,0.9799706235812525,13,0
computer-science,2014-05-04T00:18:39Z,Unknown,167591,267,0,2024-08-23T00:18:07Z,636,619,0.9732704402515723,10,0
AutoGPT,2023-03-16T09:21:07Z,Python,165962,1857,21,2024-08-23T00:22:37Z,2548,2398,0.9411302982731554,1,0
flutter,2015-03-06T22:54:58Z,Dart,164188,38631,7,2024-08-23T00:24:44Z,97681,85195,0.872175755776456,9,0
vscode,2015-09-03T20:23:38Z,TypeScript,161753,26802,139,2024-08-22T23:02:30Z,181619,172551,0.9500713031125598,9,0
gitignore,2010-11-08T20:17:14Z,Unknown,160581,1546,0,2024-08-22T23:18:37Z,0,0,0.0,14,0
Python-100-Days,2018-03-01T16:05:52Z,Python,154050,13,0,2024-08-23T00:09:36Z,639,110,0.17214397496087636,6,0
the-art-of-command-line,2015-05-20T15:11:03Z,Unknown,151838,317,0,2024-08-23T00:22:12Z,251,132,0.5258964143426295,9,0
JavaGuide,2018-05-07T13:27:00Z,Java,145530,1044,0,2024-08-23T00:35:36Z,1032,970,0.939922480620155,6,0
javascript,2012-11-01T23:13:50Z,JavaScript,144361,804,0,2024-08-22T22:17:28Z,1323,1231,0.9304610733182161,12,0
the-book-of-secret-knowledge,2018-06-23T10:43:14Z,Unknown,141356,122,0,2024-08-23T00:32:43Z,0,0,0.0,6,0
stable-diffusion-webui,2022-08-22T14:05:26Z,Python,138353,1829,26,2024-08-22T23:10:57Z,7606,5387,0.7082566394951354,2,0
transformers,2018-10-29T13:56:00Z,Python,130948,13171,164,2024-08-23T00:24:08Z,15531,14543,0.9363852939282725,6,0
youtube-dl,2010-10-31T14:35:07Z,Python,130927,1636,341,2024-08-22T23:55:51Z,26591,22884,0.8605919296002407,14,0
awesome-go,2014-07-06T13:42:15Z,Go,127444,3229,0,2024-08-23T00:32:45Z,646,644,0.9969040247678018,10,0
fucking-algorithm,2020-02-19T09:01:23Z,Markdown,124725,233,1,2024-08-22T19:02:32Z,829,456,0.5500603136308806,4,0
next.js,2016-10-05T23:32:51Z,JavaScript,124225,17956,1000,2024-08-23T00:31:19Z,21009,18140,0.8634394783188157,8,0
go,2014-08-19T04:33:40Z,Go,122135,1,0,2024-08-23T00:19:29Z,63013,53916,0.855632964626347,10,0
30-seconds-of-code,2017-11-29T17:35:03Z,JavaScript,120823,817,10,2024-08-22T23:02:18Z,294,294,1.0,7,0
react-native,2015-01-09T18:10:16Z,C++,117687,848,336,2024-08-23T00:28:24Z,25971,25377,0.97712833545108,9,0
tech-interview-handbook,2016-07-05T05:00:48Z,TypeScript,115623,459,0,2024-08-23T00:34:44Z,93,62,0.6666666666666666,8,0
electron,2013-04-12T01:47:36Z,C++,113471,20069,1000,2024-08-23T00:23:20Z,19968,19113,0.9571814903846154,11,0
free-programming-books-zh_CN,2013-11-04T01:59:19Z,Unknown,110895,282,3,2024-08-22T16:10:04Z,0,0,0.0,11,0
kubernetes,2014-06-06T22:56:04Z,Go,109333,59173,690,2024-08-23T00:20:19Z,45651,43795,0.9593437164574709,10,0
awesome-chatgpt-prompts,2022-12-05T13:54:13Z,HTML,108317,117,0,2024-08-22T23:40:59Z,0,0,0.0,2,0
d3,2010-09-27T17:22:42Z,Shell,108313,485,194,2024-08-22T22:16:19Z,2198,2192,0.997270245677889,14,0
PowerToys,2019-05-01T17:44:02Z,C#,108242,4769,101,2024-08-22T22:31:09Z,28818,22916,0.795197446040669,5,0
scrcpy,2017-11-21T18:00:27Z,C,107789,85,39,2024-08-22T22:33:17Z,4674,2752,0.5887890457851946,7,0
node,2014-11-26T19:57:11Z,JavaScript,106137,8602,404,2024-08-23T00:28:22Z,18022,16438,0.9121074242592387,10,0
axios,2014-08-18T22:30:27Z,JavaScript,105065,860,81,2024-08-22T21:21:02Z,4656,4026,0.8646907216494846,10,0
create-react-app,2016-07-17T14:55:11Z,JavaScript,102416,1944,83,2024-08-23T00:13:06Z,8299,6545,0.788649234847572,8,0
three.js,2010-03-23T18:58:01Z,JavaScript,101249,12846,159,2024-08-22T23:48:27Z,12474,12081,0.9684944684944685,14,0
TypeScript,2014-06-17T15:28:39Z,TypeScript,99778,14306,198,2024-08-22T23:46:33Z,40672,35459,0.8718282848151062,10,0
nodebestpractices,2017-09-15T08:33:19Z,Dockerfile,98917,765,0,2024-08-22T23:57:47Z,321,283,0.881619937694704,7,0
GitHub-Chinese-Top-Charts,2019-09-05T03:01:56Z,Java,97536,0,0,2024-08-22T23:03:05Z,335,157,0.46865671641791046,5,0
rust,2010-06-16T20:39:03Z,Rust,96196,57184,128,2024-08-23T00:14:51Z,54004,44466,0.8233834530775498,14,0
angular,2014-09-18T16:12:01Z,TypeScript,95561,3609,354,2024-08-23T00:03:04Z,27888,26489,0.9498350545037292,10,0
terminal,2017-08-11T18:38:22Z,C++,94712,3861,117,2024-08-22T23:47:33Z,12598,11109,0.8818066359739641,7,0
deno,2018-05-15T01:34:26Z,Rust,93738,11155,290,2024-08-23T00:06:34Z,10541,8667,0.8222180058817949,6,0
hello-algo,2022-11-04T11:08:34Z,Java,93553,839,8,2024-08-23T00:34:57Z,205,196,0.9560975609756097,2,0
material-ui,2014-08-18T19:11:54Z,TypeScript,93015,18801,488,2024-08-23T00:20:46Z,19215,17520,0.9117876658860266,10,0
Microsoft-Activation-Scripts,2020-01-12T23:03:34Z,Batchfile,91790,5,15,2024-08-22T23:50:57Z,379,376,0.9920844327176781,4,0
ant-design,2015-04-24T15:37:24Z,TypeScript,91636,14132,664,2024-08-22T22:32:18Z,29960,28822,0.9620160213618157,9,0
langchain,2022-10-17T02:58:36Z,Jupyter Notebook,91075,11309,539,2024-08-23T00:26:28Z,7431,6809,0.9162965953438299,2,0
clean-code-javascript,2016-11-25T22:25:41Z,JavaScript,91063,149,0,2024-08-23T00:21:18Z,319,84,0.26332288401253917,8,0
HelloGitHub,2016-05-04T06:24:11Z,Python,89503,17,45,2024-08-23T00:14:33Z,2666,2529,0.9486121530382595,8,0
java-design-patterns,2014-08-09T16:45:18Z,Java,89060,1385,0,2024-08-22T23:01:12Z,937,801,0.8548559231590181,10,0
godot,2014-01-04T16:05:36Z,C++,88138,33604,57,2024-08-22T22:15:33Z,51790,41295,0.797354701679861,10,0
puppeteer,2017-05-09T22:16:13Z,TypeScript,88013,4792,428,2024-08-22T20:51:14Z,6854,6594,0.9620659468923256,7,0
vue-element-admin,2017-04-17T03:35:49Z,Vue,87395,311,49,2024-08-22T23:50:42Z,3582,2349,0.6557788944723618,7,0
free-for-dev,2015-03-18T21:06:26Z,HTML,86636,2534,0,2024-08-23T00:32:53Z,0,0,0.0,9,0
papers-we-love,2013-12-15T14:31:41Z,Shell,86268,429,0,2024-08-22T23:34:06Z,236,217,0.9194915254237288,11,0
ollama,2023-06-26T19:39:32Z,Go,86212,1501,87,2024-08-23T00:33:52Z,4081,3049,0.7471208037245773,1,0
thefuck,2015-04-08T15:08:04Z,Python,84235,482,17,2024-08-22T22:12:44Z,725,470,0.6482758620689655,9,0
storybook,2016-03-18T04:23:44Z,TypeScript,83818,10173,1000,2024-08-22T21:06:51Z,12688,10838,0.8541929382093316,8,0
iptv,2018-11-14T22:00:57Z,JavaScript,83719,6311,0,2024-08-23T00:14:50Z,8243,8211,0.9961179182336528,6,0
frp,2015-12-21T15:24:59Z,Go,83700,626,99,2024-08-23T00:25:40Z,3479,3426,0.9847657372808278,9,0
Web-Dev-For-Beginners,2020-11-10T02:44:00Z,JavaScript,82713,478,0,2024-08-22T21:34:25Z,288,235,0.8159722222222222,4,0
Awesome-Hacking,2016-03-30T15:47:10Z,Unknown,81750,33,0,2024-08-23T00:19:14Z,0,0,0.0,8,0
pytorch,2016-08-13T05:26:41Z,Python,81529,5834,54,2024-08-22T23:40:44Z,44354,30650,0.6910312485908825,8,0
every-programmer-should-know,2017-08-24T13:18:26Z,Unknown,81389,99,0,2024-08-22T23:51:32Z,51,21,0.4117647058823529,7,0
tailwindcss,2017-10-06T14:59:14Z,TypeScript,81376,2176,228,2024-08-22T21:45:26Z,3347,3312,0.9895428742157155,7,0
tauri,2019-07-13T09:09:37Z,Rust,81102,4272,1000,2024-08-23T00:27:31Z,4349,3448,0.7928259369970108,5,0
neovim,2014-01-31T13:39:22Z,Vim Script,81053,13408,38,2024-08-23T00:19:19Z,11573,10117,0.8741899248250238,10,0
yt-dlp,2020-10-26T04:22:55Z,Python,80629,2208,91,2024-08-23T00:32:41Z,7594,6205,0.8170924414011062,4,0
animate.css,2011-10-12T10:07:38Z,CSS,80455,315,22,2024-08-22T22:12:12Z,864,841,0.9733796296296297,13,0
realworld,2016-02-26T20:49:53Z,TypeScript,80168,429,0,2024-08-22T21:30:36Z,531,493,0.928436911487759,8,0
excalidraw,2020-01-02T01:04:43Z,TypeScript,79662,3414,13,2024-08-22T22:23:12Z,3451,1985,0.5751955954795711,4,0
django,2012-04-28T02:47:18Z,Python,78576,9113,0,2024-08-22T23:46:09Z,0,0,0.0,12,0
nvm,2010-04-15T17:47:47Z,Shell,78386,708,67,2024-08-22T22:44:18Z,2179,1888,0.8664525011473153,14,0
app-ideas,2019-02-25T18:36:56Z,Unknown,78261,149,0,2024-08-22T23:53:22Z,145,43,0.296551724137931,5,0
svelte,2016-11-20T18:13:05Z,JavaScript,78015,4620,257,2024-08-23T00:34:39Z,6892,6104,0.885664538595473,8,0
laravel,2011-06-08T03:06:08Z,PHP,77856,1578,170,2024-08-22T23:53:35Z,0,0,0.0,13,0
bitcoin,2010-12-19T15:16:43Z,C++,77680,14350,51,2024-08-23T00:28:23Z,8102,7740,0.9553196741545298,14,0
opencv,2012-07-19T09:40:17Z,C++,77574,12287,63,2024-08-22T22:59:49Z,10688,8220,0.7690868263473054,12,0
gin,2014-06-16T23:57:25Z,Go,77550,1025,26,2024-08-22T23:51:54Z,2222,1622,0.72997299729973,10,0
mall,2018-04-04T01:11:44Z,Java,77025,1,3,2024-08-22T23:35:22Z,492,470,0.9552845528455285,6,0
models,2016-02-05T01:15:20Z,Python,76911,2327,46,2024-08-22T18:20:51Z,7273,6205,0.8531555066684999,8,0
FiraCode,2014-11-11T19:32:38Z,Clojure,76508,132,29,2024-08-22T18:12:19Z,1324,934,0.7054380664652568,10,0
advanced-java,2018-10-06T11:38:30Z,Java,75494,86,1,2024-08-22T17:37:54Z,146,141,0.9657534246575342,6,0
LeetCodeAnimation,2018-12-06T08:01:22Z,Java,75250,63,0,2024-08-22T18:25:06Z,59,42,0.711864406779661,6,0
fastapi,2018-12-08T08:21:47Z,Python,74870,2069,184,2024-08-23T00:23:00Z,3424,3385,0.9886098130841121,6,0
hugo,2013-07-04T15:26:26Z,Go,74380,2543,284,2024-08-22T23:14:32Z,7304,6864,0.9397590361445783,11,0
ChatGPT-Next-Web,2023-03-10T18:27:54Z,TypeScript,74204,703,66,2024-08-23T00:33:02Z,2935,2561,0.872572402044293,1,0
spring-boot,2012-10-19T15:02:57Z,Java,74193,42,283,2024-08-22T19:52:01Z,35151,34627,0.985092884981935,12,0
awesome-mac,2016-07-17T15:33:47Z,JavaScript,74169,868,9,2024-08-22T23:59:07Z,421,308,0.7315914489311164,8,0
Font-Awesome,2012-02-17T14:19:43Z,JavaScript,73455,205,56,2024-08-22T22:11:10Z,19413,15382,0.7923556379745531,12,0
bun,2021-04-14T00:48:17Z,Zig,72717,3605,155,2024-08-22T23:16:30Z,8349,4898,0.5866570846808001,3,0
json-server,2013-11-27T13:21:13Z,JavaScript,72370,120,37,2024-08-22T23:47:44Z,1144,538,0.47027972027972026,11,0
awesome-vue,2015-10-20T00:16:14Z,Unknown,71766,3516,0,2024-08-22T23:12:53Z,222,188,0.8468468468468469,9,0
rustdesk,2020-09-28T15:36:08Z,Rust,70942,2993,20,2024-08-23T00:12:26Z,2970,2926,0.9851851851851852,4,0
supabase,2019-10-12T05:56:49Z,TypeScript,70732,9476,15,2024-08-23T00:18:35Z,3687,3452,0.9362625440737727,5,0
core,2013-09-17T07:29:48Z,Python,70542,62206,1000,2024-08-22T19:50:23Z,51358,49153,0.9570660851279256,11,0
netdata,2013-06-17T18:39:10Z,C,70172,8938,90,2024-08-23T00:18:12Z,7898,7729,0.9786021777665231,11,0
mermaid,2014-11-01T23:52:32Z,JavaScript,70140,2104,121,2024-08-23T00:17:24Z,2892,1952,0.6749654218533887,10,0
awesome-interview-questions,2015-11-28T09:48:17Z,Unknown,69913,176,0,2024-08-22T23:31:51Z,62,35,0.5645161290322581,9,0
elasticsearch,2010-02-08T13:20:56Z,Java,69007,65852,153,2024-08-22T23:13:46Z,35930,32132,0.894294461452825,14,0
ML-For-Beginners,2021-03-03T01:34:05Z,HTML,68797,365,0,2024-08-22T22:58:14Z,131,129,0.9847328244274809,3,0
gpt4all,2023-03-27T18:49:32Z,C++,68679,729,23,2024-08-22T23:50:05Z,1816,1287,0.7087004405286343,1,0
moby,2013-01-18T18:10:57Z,Go,68355,19958,188,2024-08-22T21:56:12Z,22620,19558,0.864633068081344,11,0
Front-End-Checklist,2017-10-16T10:12:36Z,Unknown,68290,176,1,2024-08-22T23:11:34Z,166,147,0.8855421686746988,7,0
node,2023-02-01T13:55:02Z,Shell,68008,113,34,2024-08-22T23:26:57Z,162,146,0.9012345679012346,1,0
github-readme-stats,2020-07-09T10:34:22Z,JavaScript,67629,1135,0,2024-08-22T22:32:42Z,1212,1085,0.8952145214521452,4,0
reveal.js,2011-06-07T18:54:22Z,JavaScript,67461,402,47,2024-08-22T23:01:03Z,2389,1661,0.6952699874424445,13,0
flask,2010-04-06T11:11:59Z,Python,67353,1570,34,2024-08-22T21:55:39Z,2643,2637,0.9977298524404086,14,0
code-server,2019-02-27T16:50:41Z,TypeScript,67224,1471,161,2024-08-22T23:02:49Z,3493,3392,0.9710850271972516,5,0
stable-diffusion,2022-08-10T14:36:44Z,Jupyter Notebook,67197,5,0,2024-08-22T21:33:42Z,707,189,0.26732673267326734,2,0
swift,2015-10-23T21:15:07Z,C++,67181,49903,53,2024-08-22T21:55:34Z,15395,8762,0.5691458265670672,9,0
funNLP,2018-08-21T11:20:39Z,Python,67166,14,0,2024-08-23T00:33:56Z,133,47,0.3533834586466165,6,0
awesome-for-beginners,2015-10-24T19:53:36Z,Unknown,67037,335,0,2024-08-22T23:32:09Z,160,124,0.775,9,0
ui,2023-01-04T12:43:27Z,TypeScript,66880,346,16,2024-08-23T00:23:43Z,2110,1817,0.8611374407582938,1,0
vite,2020-04-21T05:03:57Z,TypeScript,66799,4491,461,2024-08-22T23:22:10Z,7263,6794,0.9354261324521548,4,0
nest,2017-02-04T20:12:52Z,TypeScript,66397,6351,97,2024-08-22T23:41:12Z,5349,5292,0.9893438025799215,7,0
whisper,2022-09-16T20:02:54Z,Python,66364,95,10,2024-08-23T00:31:55Z,0,0,0.0,2,0
cs-video-courses,2016-10-21T17:02:11Z,Unknown,66307,150,0,2024-08-23T00:09:02Z,138,135,0.9782608695652174,8,0
HowToCook,2020-02-29T10:43:49Z,Dockerfile,66070,503,3,2024-08-23T00:02:05Z,661,294,0.44478063540090773,4,0
v2rayN,2019-07-30T03:47:24Z,C#,66068,139,185,2024-08-22T22:13:38Z,4586,4564,0.9952027911033581,5,0
redis,2009-03-21T22:32:25Z,C,66043,3807,69,2024-08-22T23:34:08Z,6510,4491,0.6898617511520737,15,0
devops-exercises,2019-10-03T17:31:21Z,Python,65545,274,0,2024-08-23T00:26:43Z,87,58,0.6666666666666666,5,0
protobuf,2014-08-26T15:52:15Z,C++,64988,5751,164,2024-08-22T23:57:39Z,6237,5987,0.9599166265832932,10,0
playwright,2019-11-15T18:32:42Z,TypeScript,64918,12940,131,2024-08-22T22:32:10Z,14021,13407,0.9562085443263676,5,0
awesome-machine-learning,2014-07-15T19:11:19Z,Python,64858,836,0,2024-08-22T23:05:57Z,88,87,0.9886363636363636,10,0
express,2009-06-26T18:56:01Z,JavaScript,64637,322,153,2024-08-22T21:53:07Z,3847,3730,0.9695866909279959,15,0
webpack,2012-03-10T10:08:14Z,JavaScript,64431,4713,415,2024-08-22T22:40:22Z,9879,9732,0.9851199514120862,12,0
Chart.js,2013-03-17T23:56:36Z,JavaScript,64227,2956,110,2024-08-23T00:35:33Z,7138,6747,0.9452227514710003,11,0
awesome-react,2014-08-06T05:31:44Z,Unknown,64038,777,0,2024-08-23T00:19:28Z,106,103,0.9716981132075472,10,0
llama.cpp,2023-03-10T18:58:00Z,C++,63885,3097,1000,2024-08-23T00:25:39Z,3619,3304,0.9129593810444874,1,0
